frame_idx,frame_time,steering_angle,steering_angle_prev_100ms,steering_angle_prev_200ms,speed,yaw_rate,velocity_x,velocity_y,velocity_z,time_diff_steering,time_diff_speed,time_diff_gyro
776,9352.944402000001,-1.4,-0.8999999999999999,-0.30000000000000004,[19.53472222],0.00286865234375,-7.3584747388437295,-10.234415638542442,-15.147108039265424,0.003004340002007666,0.002415159999145544,0.03616858999885153
777,9352.99439,-1.5,-1.2,-0.7000000000000001,[19.52708333],0.00286865234375,-7.34634538653228,-10.220102632441087,-15.108713803706863,0.0034869763330789283,0.0007964346659719013,0.013819409999996424
778,9353.044407,-1.5,-1.4,-0.8999999999999999,[19.41805556],0.00396728515625,-7.34286686168178,-10.206269768827088,-15.089257077878525,0.005871410001418553,0.003275485998528893,0.03595607100032794
779,9353.094404,-1.5,-1.5,-1.2,[19.43541667],0.00396728515625,-7.338346824352651,-10.193041329212067,-15.0777373015366,0.005548003000512836,0.005129351000505267,0.014040928999747848
780,9353.144381,-1.5,-1.5,-1.4,[19.375],0.0014801025390625,-7.331293274067751,-10.17720255450036,-15.068176886889031,0.006341534333841992,0.005574329667069833,0.03577455099912186
781,9353.194431,-1.5,-1.5,-1.5,[19.34583333],0.0014801025390625,-7.3137412598906035,-10.154413366141762,-15.057504154154426,0.0003451390002737753,0.004982517666576314,0.01427544900070643
782,9353.244382,-1.5,-1.5,-1.5,[19.3125],0.00347900390625,-7.283710707178868,-10.127096797655206,-15.049395475790247,0.0050459860012779245,0.0077897533319628565,0.03556603200013342
783,9353.294417000001,-1.4,-1.5,-1.5,[19.26111111],0.00347900390625,-7.255918272183734,-10.095096225353036,-15.042722848349879,0.006338246999803232,0.0018109196644218173,0.0144689680000738
784,9353.344378,-1.5,-1.5,-1.5,[19.25],0.0050201416015625,-7.231508220674905,-10.059006909883918,-15.040496620100308,0.004006392333394615,0.0026592220001475653,0.0353625120005745
785,9353.394381,-1.5,-1.4,-1.5,[19.22847222],0.0050201416015625,-7.208266523736342,-10.02255022103243,-15.027763709574671,0.0024313883332069963,0.003009132333318121,0.014640487999713514
786,9353.444377,-1.5,-1.5,-1.5,[19.19861111],0.0040740966796875,-7.186456600513246,-9.995260525717814,-15.001478639685603,0.008233200667746132,0.003045059333089739,0.03515599300044414
787,9353.494377,-1.5,-1.5,-1.4,[19.15555556],0.0040740966796875,-7.177741139843257,-9.972414093696425,-14.970662454531787,0.002960414001790923,0.003058580668948707,0.014844007000647252
788,9353.544375,-1.5,-1.5,-1.5,[19.15625],0.000762939453125,-7.173644731768198,-9.95763360649968,-14.945188260601434,0.002178527998694335,0.00767197566528921,0.034951831001308165
789,9353.594376000001,-1.5,-1.5,-1.5,[19.04444444],0.000762939453125,-7.175013741989264,-9.941732586624124,-14.932966946811877,0.005893486000786652,0.002185304998420179,0.015049169000121765
790,9353.644397,-1.5,-1.5,-1.5,[19.08958333],0.0015411376953125,-7.167888265717684,-9.926644682225287,-14.92701696396925,0.00313468400054262,0.00791157566709444,0.034722312000667443
791,9353.694378,-1.5,-1.5,-1.5,[19.05486111],0.0015411376953125,-7.158157375155093,-9.908732946851952,-14.909410693430415,0.003374153666300117,0.0007672993324376876,0.015258687999448739
792,9353.744375,-1.5,-1.5,-1.5,[19.01736111],0.0035858154296875,-7.146162875402953,-9.894036314947943,-14.885596089215996,0.006158732332551153,0.0032469236666656798,0.03453679199992621
793,9353.794399,-1.5,-1.5,-1.5,[19.01111111],0.0035858154296875,-7.123194639342717,-9.874529400304068,-14.8618814895206,0.0026069970008393284,0.002684122000573552,0.015487208000195096
794,9353.844407,-1.5,-1.5,-1.5,[18.975],0.00537109375,-7.098331929986171,-9.857412276417573,-14.84739182341538,0.0016035910011851229,0.006975403668548097,0.03429727299953811
795,9353.894375,-1.5,-1.5,-1.5,[18.94583333],0.00537109375,-7.081721475726485,-9.834676465404556,-14.841107357074357,0.0025880699995468603,0.005442679666884942,0.015670726999815088
796,9353.944371,-1.5,-1.5,-1.5,[18.87847222],0.005706787109375,-7.072982005275896,-9.809035753772877,-14.83615449394901,0.003064923666897812,0.008789773666649126,0.034125752999898396
797,9353.994376,-1.6,-1.5,-1.5,[18.90694444],0.005706787109375,-7.053509494613675,-9.792590932751164,-14.823514338440056,0.0023778096674504923,0.0003730239986907691,0.015879247001066688
798,9354.044369000001,-1.6,-1.5,-1.5,[18.84027778],0.00518798828125,-7.039936828446466,-9.770382485291357,-14.80380821301113,0.007903299001554842,0.0025057680013560457,0.033920233998287586
799,9354.094399,-1.6,-1.6,-1.5,[18.82986111],0.00518798828125,-7.030479888875938,-9.757740743962218,-14.781141401943172,0.0034926586668007076,0.004706309666289599,0.016109766000226955
800,9354.144368,-1.6,-1.6,-1.5,[18.80972222],0.004180908203125,-7.018601732297152,-9.752719028211825,-14.760451505799379,0.008163086667991593,0.0018710696658672532,0.033713714001351036
801,9354.194367,-1.5,-1.6,-1.6,[18.77777778],0.004180908203125,-7.012289489947321,-9.743269655451138,-14.749624194111439,0.00024995533385663293,0.002899705334129976,0.016285285999401822
802,9354.244366,-1.5,-1.6,-1.6,[18.75347222],0.0066680908203125,-7.00589842744677,-9.727703657784263,-14.746970712146867,0.0057195026656700065,0.008558835999792791,0.033508194999740226
803,9354.294406,-1.4,-1.5,-1.6,[18.70138889],0.0066680908203125,-6.997003632970817,-9.709559321573856,-14.743290419016116,0.005257517666905187,0.0028531383322842885,0.016531805000340682
804,9354.344364,-1.4,-1.5,-1.6,[18.69444444],0.0038604736328125,-6.987991133841486,-9.689142379513793,-14.739578422465371,0.002891861999160028,0.005540731999644777,0.033302674999504234
805,9354.394371,-1.5,-1.4,-1.5,[18.66597222],0.0038604736328125,-6.986322582146227,-9.660151682325136,-14.720205635315988,0.008034096999836038,0.0027148930003022542,0.01670432500031893
806,9354.444364,-1.5,-1.4,-1.5,[18.64166667],0.00201416015625,-6.983874154054911,-9.639268665161545,-14.695709684459343,0.007968637999510975,0.002807809334626654,0.03309515599903534
807,9354.494368,-1.5,-1.4,-1.4,[18.65486111],0.00201416015625,-6.980485480213624,-9.617492101458808,-14.66731074190769,0.002059107333479915,0.003396903333850787,0.016908843999772216
808,9354.544365,-1.5,-1.5,-1.4,[18.61875],0.00152587890625,-6.978763219636467,-9.600734492308561,-14.646427461000618,0.00270855466624198,0.0036501643335213885,0.03288663599960273
809,9354.594367,-1.5,-1.5,-1.4,[18.59861111],0.00152587890625,-6.96462161729698,-9.595526798387464,-14.624232011192928,0.0003174243320245296,0.005116637667015311,0.017115364000346744
810,9354.644361,-1.6,-1.6,-1.5,[18.57013889],0.0042266845703125,-6.94383980278517,-9.597452749058084,-14.60286335363095,0.0006249560010473942,0.005378596331865992,0.03268311600004381
811,9354.694388,-1.6,-1.5,-1.5,[18.54791667],0.0042266845703125,-6.928180526185873,-9.587279003721736,-14.587093989964579,0.002834601333233877,0.0025794823341129813,0.017343883999274112
812,9354.744371,-1.6,-1.6,-1.6,[18.48819444],0.00616455078125,-6.915687846701201,-9.570171757479779,-14.57716904244972,0.002897554333685548,0.0031245700010913424,0.03246559699982754
813,9354.794359,-1.6,-1.6,-1.5,[18.49513889],0.00616455078125,-6.89565622632956,-9.557653990830882,-14.569714082339825,0.0025182210010825656,0.002973560000100406,0.017522402999020414
814,9354.844372,-1.7,-1.5,-1.6,[18.46527778],0.0066070556640625,-6.876046350035041,-9.533106925303708,-14.556205949991927,0.007882314666858292,0.0026229350005451124,0.03225707700039493
815,9354.894358,-1.9,-1.6,-1.6,[18.44375],0.0066070556640625,-6.86645740345591,-9.504672077686571,-14.543348815849775,0.0028102213345846394,0.007867330665249028,0.017728922999594943
816,9354.944359000001,-2.1,-1.7,-1.5,[18.42222222],0.0045623779296875,-6.857497580725011,-9.473579576438059,-14.526510408359101,0.002780309669105918,0.0079165336665028,0.032062557998870034
817,9354.994358,-2.4,-1.9,-1.6,[18.375],0.0045623779296875,-6.848555375000583,-9.441858738946904,-14.506241426142036,0.003144435333524598,0.0022925023331481498,0.017936442000063835
818,9355.044357,-2.6,-2.1,-1.7,[18.36180556],0.0050048828125,-6.830284987602215,-9.410899680788818,-14.485932576413747,0.0031470810008613626,0.007925315332613536,0.03185703799863404
819,9355.094358,-2.8,-2.4,-1.9,[18.3125],0.0050048828125,-6.816209948809288,-9.383254904235907,-14.470691039884377,0.003170721000060439,0.004905289333692053,0.0181439620009769
820,9355.144371,-2.8,-2.6,-2.1,[18.27013889],0.0078582763671875,-6.81264104553381,-9.362467033595713,-14.455973082776781,0.008367512666154653,0.005072257667052327,0.03163551899888262
821,9355.194356,-2.8,-2.8,-2.4,[18.30347222],0.0078582763671875,-6.805297897679669,-9.356447731881499,-14.42290425344302,0.0028276749999349704,0.002850570665032137,0.01834948100076872
822,9355.244356000001,-2.8,-2.8,-2.6,[18.26319444],0.012420654296875,-6.788847906626835,-9.353847575928095,-14.381254841206212,0.006498439664937905,0.0032842473356140545,0.03144299899940961
823,9355.3444,-2.8,-2.8,-2.8,[18.14722222],0.0158843994140625,-6.762882704458231,-9.326759242573747,-14.336509386611985,0.0018555083333922084,0.006204179333508364,0.03119148000041605
824,9355.394356,-2.8,-2.8,-2.8,[18.13958333],0.0158843994140625,-6.750050575576145,-9.307013058270176,-14.339011032103361,0.005957481665973319,0.0019756013334699674,0.018764520000331686
825,9355.444357,-2.7,-2.8,-2.8,[18.08680556],0.012542724609375,-6.744631287171706,-9.269908164735739,-14.338476889150368,0.006233356332813855,0.002296820999617921,0.031026959999508108
826,9355.494354,-2.7,-2.8,-2.8,[18.07152778],0.012542724609375,-6.735152292990196,-9.232647949446884,-14.330420772403723,0.0035124816658935742,0.004608539335094974,0.01897004000056768
827,9355.544349,-2.8,-2.8,-2.8,[18.06388889],0.008544921875,-6.722289171662974,-9.190903026840434,-14.305138935709756,0.007912346334705944,0.0050441429993952624,0.030827440999928513
828,9355.594404,-2.7,-2.7,-2.8,[18.00208333],0.008544921875,-6.715171418131237,-9.152010752279292,-14.267983770509804,0.0035434356668702094,0.007215762667328818,0.019227558999773464
829,9355.644348,-2.6,-2.8,-2.8,[17.98472222],0.0064849853515625,-6.703003659804835,-9.129646330652802,-14.222331921985994,0.0026638309991540154,0.005807638000987936,0.030620920999353984
830,9355.694348,-2.6,-2.7,-2.7,[17.91944444],0.0064849853515625,-6.698523927988191,-9.111533183342223,-14.173690995510764,0.005680028667484294,0.002435096332192188,0.01937907900173741
831,9355.744347,-2.6,-2.6,-2.8,[17.87916667],0.00958251953125,-6.693890307041846,-9.099563447592866,-14.12557265300264,0.00253165433423419,0.005041762333348743,0.030414402001042617
832,9355.794365,-2.6,-2.6,-2.7,[17.86527778],0.00958251953125,-6.695560566104411,-9.085398387123075,-14.085987557463813,0.007186460999946576,0.0035010810006497195,0.019603597998866462
833,9355.844345,-2.6,-2.6,-2.6,[17.8125],0.0101318359375,-6.693282921294868,-9.068062128347863,-14.047297152828385,0.008181096000043908,0.0035904973337892443,0.030208882000806625
834,9355.894348,-2.6,-2.6,-2.6,[17.78125],0.0101318359375,-6.677894991426915,-9.062731183764525,-14.001369423017906,0.0022601166674576234,0.003131278999717324,0.019794117999481387
835,9355.94443,-2.6,-2.6,-2.6,[17.70347222],0.0104522705078125,-6.663792469101432,-9.04782293557281,-13.951195021406955,0.002607372998681967,0.005892221333851921,0.029916363000666024
836,9355.994362,-2.6,-2.6,-2.6,[17.62708333],0.0104522705078125,-6.652201633589383,-9.021713231261035,-13.914829398625288,0.005187216667764005,0.002959647668831167,0.02001563699923281
837,9356.044345,-2.4,-2.6,-2.6,[17.57638889],0.010406494140625,-6.6391615441835645,-8.994621443347262,-13.87090410210133,0.0028262373325560475,0.008467532999929972,0.02979384299942467
838,9356.094349,-2.2,-2.6,-2.6,[17.53055556],0.010406494140625,-6.615247462666376,-8.975921414748633,-13.821225209466753,0.007609446000060416,0.003111481331870891,0.02021015700120188
839,9356.144339,-2.0,-2.4,-2.6,[17.50069444],0.010955810546875,-6.6009395459457245,-8.933665740109731,-13.774051805745096,0.006203522998475819,0.00264060200061067,0.02959232299872383
840,9356.194345,-1.7,-2.2,-2.6,[17.38888889],0.010955810546875,-6.591857302825509,-8.884212691902697,-13.729704225242227,0.003003825333507848,0.007689039999604574,0.0204136770007608
841,9356.244341,-1.3,-2.1,-2.4,[17.37152778],0.00579833984375,-6.568104774782234,-8.85665850746369,-13.68403916543114,0.008764387001065188,0.00279412300005788,0.029382804001215845
842,9356.294355,-1.0,-1.8,-2.2,[17.28263889],0.00579833984375,-6.546924224899895,-8.824312515586593,-13.63006825379147,0.00239461300043331,0.0029645119993801927,0.02063119599915808
843,9356.344352,-0.7999999999999999,-1.4,-2.1,[17.22013889],0.00152587890625,-6.52895156300239,-8.791679319089058,-13.576225739733228,0.0027623829992080573,0.007610866332470323,0.029164284000216867
844,9356.39434,-0.7000000000000001,-1.0,-1.8,[17.1875],0.00152587890625,-6.5031988485974646,-8.77081258091107,-13.517767852064013,0.006091435001508216,0.0005982896691421047,0.020823716000450077
845,9356.444373,-0.7000000000000001,-0.7999999999999999,-1.4,[17.10625],0.00390625,-6.481429958743739,-8.750771089530334,-13.46156208538671,0.006312518666163669,0.0008617996663815575,0.02893576499991468
846,9356.494356000001,-0.6000000000000001,-0.7000000000000001,-1.0,[17.05486111],0.00390625,-6.458944783176415,-8.72028223848634,-13.419585529316592,0.004036866999740596,0.006840300000476418,0.021047235000878572
847,9356.544365,-0.30000000000000004,-0.7000000000000001,-0.7999999999999999,[16.95833333],0.0036468505859375,-6.436810145567425,-8.679905667930786,-13.385355031914413,0.006690960333799012,0.0016636956661386648,0.028736244999890914
848,9356.59437,-0.1,-0.6000000000000001,-0.7000000000000001,[16.92986111],0.0036468505859375,-6.408742759656251,-8.650863318751995,-13.343603507503035,0.0038570536653423915,0.006945831333723618,0.02126875500107417
849,9356.644332,-0.1,-0.4,-0.7000000000000001,[16.86111111],0.001068115234375,-6.380676859423566,-8.61899236554405,-13.288432382574479,0.0038905706660443684,0.00932971000111138,0.028561725999679766
850,9356.694343000001,-0.1,-0.2,-0.6000000000000001,[16.775],0.001068115234375,-6.3601788766601555,-8.575934835658966,-13.229176658653747,0.0020580400014296174,0.003309907999209827,0.021449274001497542
851,9356.744335,-0.1,-0.1,-0.4,[16.72152778],-0.0017547607421875,-6.335493489445881,-8.53161104244623,-13.177710275220853,0.0021382689992606174,0.005562345333601115,0.028351206001389073
852,9356.794345,0.2,-0.1,-0.2,[16.65625],-0.0017547607421875,-6.311856933768308,-8.49124990756164,-13.135298534262505,0.005191449334233766,0.002877737999369856,0.0216587939994497
853,9356.844331,0.4,-0.1,-0.1,[16.62013889],-0.0026702880859375,-6.282417375712549,-8.461208420988271,-13.092970543768034,0.009350377000373555,0.00262189366731036,0.028147687000455335
854,9356.894337,0.7000000000000001,0.1,-0.1,[16.54444444],-0.0026702880859375,-6.252741938000486,-8.430433768117782,-13.050523392582583,0.0005569179993472062,0.002044643666522461,0.021858312999029295
855,9356.944342,1.0,0.30000000000000004,-0.1,[16.46458333],-0.004852294921875,-6.228535610447525,-8.39277377509527,-13.003895402043238,0.00319887700061372,0.007604738000736688,0.027929166999456356
856,9356.994347,1.3,0.6000000000000001,0.1,[16.40208333],-0.004852294921875,-6.203404006357078,-8.365061726638674,-12.953869234623912,0.004656821334720007,0.003391314667169354,0.022075832999689737
857,9357.044328,1.5,0.8999999999999999,0.30000000000000004,[16.35138889],-0.007843017578125,-6.171714741455821,-8.341878327076364,-12.902140503701295,0.0018192276675108587,0.011335105666148593,0.027735648000088986
858,9357.094345,1.5,1.3,0.6000000000000001,[16.2875],-0.007843017578125,-6.141373228800262,-8.316361656846217,-12.849907873991139,0.00508494599853293,0.00506857099935587,0.022281351999481558
859,9357.144331,1.5,1.5,0.8999999999999999,[16.23263889],-0.008758544921875,-6.110450760939663,-8.291652077818334,-12.801038335973681,0.005250154665191076,0.00012276199959160294,0.027525127999979304
860,9357.194345,1.4,1.5,1.3,[16.17013889],-0.008758544921875,-6.076634172740214,-8.266404837791768,-12.748861230835768,0.0034473766663722927,0.0019653216677397722,0.022488872000394622
861,9357.244324,1.4,1.5,1.5,[16.11527778],-0.0083465576171875,-6.042749328448171,-8.243368042016776,-12.696124142953472,0.01067462333230651,0.005336810665539815,0.027324609000061173
862,9357.294326000001,1.3,1.4,1.5,[16.04652778],-0.0083465576171875,-6.0097617264485255,-8.218501134471433,-12.649186708482905,0.00010927933362836484,0.005269824665447231,0.022677391001707292
863,9357.344324,1.2,1.4,1.5,[15.95902778],-0.0071258544921875,-5.982788457638058,-8.188844932427287,-12.601348744409897,0.00047883199840725865,0.00589901933199144,0.0271170890009671
864,9357.394329,1.2,1.3,1.4,[15.91805556],-0.0071258544921875,-5.952135599525197,-8.16444807695885,-12.551458538245875,0.002474925000569783,0.0029494916670955718,0.022887910999997985
865,9357.444336,1.1,1.2,1.4,[15.87708333],-0.006622314453125,-5.913555516975378,-8.140874314514182,-12.493171253326501,0.0027496130005602026,0.008898543332179543,0.026897570000073756
